"","Year","Species","Total_strandings","Richness","Total_events","Population","Storms","Max_K_index","Organisations","Max_SST","NAO_index"
"700",1937,"Ziphius cavirostris",0,9,33,47.29,3,7,1,16.28212261,-0.81
"701",1938,"Balaenoptera acutorostrata",3,8,33,47.49,6,9,1,15.73152256,3.75
"702",1938,"Balaenoptera borealis",0,8,33,47.49,6,9,1,15.73152256,3.75
"703",1938,"Balaenoptera musculus",0,8,33,47.49,6,9,1,15.73152256,3.75
"704",1938,"Balaenoptera physalus",0,8,33,47.49,6,9,1,15.73152256,3.75
"705",1938,"Delphinapterus leucas",0,8,33,47.49,6,9,1,15.73152256,3.75
"706",1938,"Delphinus delphis",20,8,33,47.49,6,9,1,15.73152256,3.75
"707",1938,"Globicephala melas",0,8,33,47.49,6,9,1,15.73152256,3.75
"708",1938,"Grampus griseus",5,8,33,47.49,6,9,1,15.73152256,3.75
"709",1938,"Hyperoodon ampullatus",4,8,33,47.49,6,9,1,15.73152256,3.75
"710",1938,"Kogia breviceps",0,8,33,47.49,6,9,1,15.73152256,3.75
"711",1938,"Kogia sima",0,8,33,47.49,6,9,1,15.73152256,3.75
"712",1938,"Lagenodelphis hosei",0,8,33,47.49,6,9,1,15.73152256,3.75
"713",1938,"Lagenorhynchus acutus",0,8,33,47.49,6,9,1,15.73152256,3.75
"714",1938,"Lagenorhynchus albirostris",0,8,33,47.49,6,9,1,15.73152256,3.75
"715",1938,"Megaptera novaeangliae",0,8,33,47.49,6,9,1,15.73152256,3.75
"716",1938,"Mesoplodon bidens",1,8,33,47.49,6,9,1,15.73152256,3.75
"717",1938,"Mesoplodon densirostris",0,8,33,47.49,6,9,1,15.73152256,3.75
"718",1938,"Mesoplodon europaeus",0,8,33,47.49,6,9,1,15.73152256,3.75
"719",1938,"Mesoplodon mirus",0,8,33,47.49,6,9,1,15.73152256,3.75
"720",1938,"Monodon monoceros",0,8,33,47.49,6,9,1,15.73152256,3.75
"721",1938,"Orcinus orca",0,8,33,47.49,6,9,1,15.73152256,3.75
"722",1938,"Peponocephala electra",0,8,33,47.49,6,9,1,15.73152256,3.75
"723",1938,"Phocoena phocoena",12,8,33,47.49,6,9,1,15.73152256,3.75
"724",1938,"Physeter macrocephalus",1,8,33,47.49,6,9,1,15.73152256,3.75
"725",1938,"Pseudorca crassidens",0,8,33,47.49,6,9,1,15.73152256,3.75
"726",1938,"Stenella coeruleoalba",0,8,33,47.49,6,9,1,15.73152256,3.75
"727",1938,"Tursiops truncatus",3,8,33,47.49,6,9,1,15.73152256,3.75
"728",1938,"Ziphius cavirostris",0,8,33,47.49,6,9,1,15.73152256,3.75
"729",1939,"Balaenoptera acutorostrata",3,9,39,47.76,1,8,1,16.33464616,-0.66
"730",1939,"Balaenoptera borealis",0,9,39,47.76,1,8,1,16.33464616,-0.66
"731",1939,"Balaenoptera musculus",0,9,39,47.76,1,8,1,16.33464616,-0.66
"732",1939,"Balaenoptera physalus",0,9,39,47.76,1,8,1,16.33464616,-0.66
"733",1939,"Delphinapterus leucas",0,9,39,47.76,1,8,1,16.33464616,-0.66
"734",1939,"Delphinus delphis",2,9,39,47.76,1,8,1,16.33464616,-0.66
"735",1939,"Globicephala melas",0,9,39,47.76,1,8,1,16.33464616,-0.66
"736",1939,"Grampus griseus",6,9,39,47.76,1,8,1,16.33464616,-0.66
"737",1939,"Hyperoodon ampullatus",4,9,39,47.76,1,8,1,16.33464616,-0.66
"738",1939,"Kogia breviceps",0,9,39,47.76,1,8,1,16.33464616,-0.66
"739",1939,"Kogia sima",0,9,39,47.76,1,8,1,16.33464616,-0.66
"740",1939,"Lagenodelphis hosei",0,9,39,47.76,1,8,1,16.33464616,-0.66
"741",1939,"Lagenorhynchus acutus",0,9,39,47.76,1,8,1,16.33464616,-0.66
"742",1939,"Lagenorhynchus albirostris",2,9,39,47.76,1,8,1,16.33464616,-0.66
"743",1939,"Megaptera novaeangliae",0,9,39,47.76,1,8,1,16.33464616,-0.66
"744",1939,"Mesoplodon bidens",1,9,39,47.76,1,8,1,16.33464616,-0.66
"745",1939,"Mesoplodon densirostris",0,9,39,47.76,1,8,1,16.33464616,-0.66
"746",1939,"Mesoplodon europaeus",0,9,39,47.76,1,8,1,16.33464616,-0.66
"747",1939,"Mesoplodon mirus",0,9,39,47.76,1,8,1,16.33464616,-0.66
"748",1939,"Monodon monoceros",0,9,39,47.76,1,8,1,16.33464616,-0.66
"749",1939,"Orcinus orca",0,9,39,47.76,1,8,1,16.33464616,-0.66
"750",1939,"Peponocephala electra",0,9,39,47.76,1,8,1,16.33464616,-0.66
"751",1939,"Phocoena phocoena",15,9,39,47.76,1,8,1,16.33464616,-0.66
"752",1939,"Physeter macrocephalus",1,9,39,47.76,1,8,1,16.33464616,-0.66
"753",1939,"Pseudorca crassidens",0,9,39,47.76,1,8,1,16.33464616,-0.66
"754",1939,"Stenella coeruleoalba",1,9,39,47.76,1,8,1,16.33464616,-0.66
"755",1939,"Tursiops truncatus",7,9,39,47.76,1,8,1,16.33464616,-0.66
"756",1939,"Ziphius cavirostris",0,9,39,47.76,1,8,1,16.33464616,-0.66
"757",1940,"Balaenoptera acutorostrata",2,6,18,48.22,0,9,1,15.59429564,-1.78
"758",1940,"Balaenoptera borealis",0,6,18,48.22,0,9,1,15.59429564,-1.78
"759",1940,"Balaenoptera musculus",0,6,18,48.22,0,9,1,15.59429564,-1.78
"760",1940,"Balaenoptera physalus",0,6,18,48.22,0,9,1,15.59429564,-1.78
"761",1940,"Delphinapterus leucas",0,6,18,48.22,0,9,1,15.59429564,-1.78
"762",1940,"Delphinus delphis",3,6,18,48.22,0,9,1,15.59429564,-1.78
"763",1940,"Globicephala melas",0,6,18,48.22,0,9,1,15.59429564,-1.78
"764",1940,"Grampus griseus",2,6,18,48.22,0,9,1,15.59429564,-1.78
"765",1940,"Hyperoodon ampullatus",0,6,18,48.22,0,9,1,15.59429564,-1.78
"766",1940,"Kogia breviceps",0,6,18,48.22,0,9,1,15.59429564,-1.78
"767",1940,"Kogia sima",0,6,18,48.22,0,9,1,15.59429564,-1.78
"768",1940,"Lagenodelphis hosei",0,6,18,48.22,0,9,1,15.59429564,-1.78
"769",1940,"Lagenorhynchus acutus",0,6,18,48.22,0,9,1,15.59429564,-1.78
"770",1940,"Lagenorhynchus albirostris",0,6,18,48.22,0,9,1,15.59429564,-1.78
"771",1940,"Megaptera novaeangliae",0,6,18,48.22,0,9,1,15.59429564,-1.78
"772",1940,"Mesoplodon bidens",1,6,18,48.22,0,9,1,15.59429564,-1.78
"773",1940,"Mesoplodon densirostris",0,6,18,48.22,0,9,1,15.59429564,-1.78
"774",1940,"Mesoplodon europaeus",0,6,18,48.22,0,9,1,15.59429564,-1.78
"775",1940,"Mesoplodon mirus",0,6,18,48.22,0,9,1,15.59429564,-1.78
"776",1940,"Monodon monoceros",0,6,18,48.22,0,9,1,15.59429564,-1.78
"777",1940,"Orcinus orca",1,6,18,48.22,0,9,1,15.59429564,-1.78
"778",1940,"Peponocephala electra",0,6,18,48.22,0,9,1,15.59429564,-1.78
"779",1940,"Phocoena phocoena",5,6,18,48.22,0,9,1,15.59429564,-1.78
"780",1940,"Physeter macrocephalus",0,6,18,48.22,0,9,1,15.59429564,-1.78
"781",1940,"Pseudorca crassidens",0,6,18,48.22,0,9,1,15.59429564,-1.78
"782",1940,"Stenella coeruleoalba",0,6,18,48.22,0,9,1,15.59429564,-1.78
"783",1940,"Tursiops truncatus",5,6,18,48.22,0,9,1,15.59429564,-1.78
"784",1940,"Ziphius cavirostris",0,6,18,48.22,0,9,1,15.59429564,-1.78
"785",1941,"Balaenoptera acutorostrata",2,9,23,48.22,0,9,1,15.28877006,-2.1
"786",1941,"Balaenoptera borealis",0,9,23,48.22,0,9,1,15.28877006,-2.1
"787",1941,"Balaenoptera musculus",0,9,23,48.22,0,9,1,15.28877006,-2.1
"788",1941,"Balaenoptera physalus",0,9,23,48.22,0,9,1,15.28877006,-2.1
"789",1941,"Delphinapterus leucas",0,9,23,48.22,0,9,1,15.28877006,-2.1
"790",1941,"Delphinus delphis",1,9,23,48.22,0,9,1,15.28877006,-2.1
"791",1941,"Globicephala melas",0,9,23,48.22,0,9,1,15.28877006,-2.1
"792",1941,"Grampus griseus",3,9,23,48.22,0,9,1,15.28877006,-2.1
"793",1941,"Hyperoodon ampullatus",3,9,23,48.22,0,9,1,15.28877006,-2.1
"794",1941,"Kogia breviceps",0,9,23,48.22,0,9,1,15.28877006,-2.1
"795",1941,"Kogia sima",0,9,23,48.22,0,9,1,15.28877006,-2.1
"796",1941,"Lagenodelphis hosei",0,9,23,48.22,0,9,1,15.28877006,-2.1
"797",1941,"Lagenorhynchus acutus",2,9,23,48.22,0,9,1,15.28877006,-2.1
"798",1941,"Lagenorhynchus albirostris",1,9,23,48.22,0,9,1,15.28877006,-2.1
"799",1941,"Megaptera novaeangliae",0,9,23,48.22,0,9,1,15.28877006,-2.1
"800",1941,"Mesoplodon bidens",0,9,23,48.22,0,9,1,15.28877006,-2.1
"801",1941,"Mesoplodon densirostris",0,9,23,48.22,0,9,1,15.28877006,-2.1
"802",1941,"Mesoplodon europaeus",0,9,23,48.22,0,9,1,15.28877006,-2.1
"803",1941,"Mesoplodon mirus",0,9,23,48.22,0,9,1,15.28877006,-2.1
"804",1941,"Monodon monoceros",0,9,23,48.22,0,9,1,15.28877006,-2.1
"805",1941,"Orcinus orca",4,9,23,48.22,0,9,1,15.28877006,-2.1
"806",1941,"Peponocephala electra",0,9,23,48.22,0,9,1,15.28877006,-2.1
"807",1941,"Phocoena phocoena",3,9,23,48.22,0,9,1,15.28877006,-2.1
"808",1941,"Physeter macrocephalus",0,9,23,48.22,0,9,1,15.28877006,-2.1
"809",1941,"Pseudorca crassidens",0,9,23,48.22,0,9,1,15.28877006,-2.1
"810",1941,"Stenella coeruleoalba",0,9,23,48.22,0,9,1,15.28877006,-2.1
"811",1941,"Tursiops truncatus",4,9,23,48.22,0,9,1,15.28877006,-2.1
"812",1941,"Ziphius cavirostris",0,9,23,48.22,0,9,1,15.28877006,-2.1
"813",1942,"Balaenoptera acutorostrata",1,8,13,48.4,0,8,1,15.03338153,-0.84
"814",1942,"Balaenoptera borealis",0,8,13,48.4,0,8,1,15.03338153,-0.84
"815",1942,"Balaenoptera musculus",0,8,13,48.4,0,8,1,15.03338153,-0.84
"816",1942,"Balaenoptera physalus",1,8,13,48.4,0,8,1,15.03338153,-0.84
"817",1942,"Delphinapterus leucas",0,8,13,48.4,0,8,1,15.03338153,-0.84
"818",1942,"Delphinus delphis",1,8,13,48.4,0,8,1,15.03338153,-0.84
"819",1942,"Globicephala melas",2,8,13,48.4,0,8,1,15.03338153,-0.84
"820",1942,"Grampus griseus",0,8,13,48.4,0,8,1,15.03338153,-0.84
"821",1942,"Hyperoodon ampullatus",3,8,13,48.4,0,8,1,15.03338153,-0.84
"822",1942,"Kogia breviceps",0,8,13,48.4,0,8,1,15.03338153,-0.84
"823",1942,"Kogia sima",0,8,13,48.4,0,8,1,15.03338153,-0.84
"824",1942,"Lagenodelphis hosei",0,8,13,48.4,0,8,1,15.03338153,-0.84
"825",1942,"Lagenorhynchus acutus",0,8,13,48.4,0,8,1,15.03338153,-0.84
"826",1942,"Lagenorhynchus albirostris",0,8,13,48.4,0,8,1,15.03338153,-0.84
"827",1942,"Megaptera novaeangliae",0,8,13,48.4,0,8,1,15.03338153,-0.84
"828",1942,"Mesoplodon bidens",0,8,13,48.4,0,8,1,15.03338153,-0.84
"829",1942,"Mesoplodon densirostris",0,8,13,48.4,0,8,1,15.03338153,-0.84
"830",1942,"Mesoplodon europaeus",0,8,13,48.4,0,8,1,15.03338153,-0.84
"831",1942,"Mesoplodon mirus",0,8,13,48.4,0,8,1,15.03338153,-0.84
"832",1942,"Monodon monoceros",0,8,13,48.4,0,8,1,15.03338153,-0.84
"833",1942,"Orcinus orca",1,8,13,48.4,0,8,1,15.03338153,-0.84
"834",1942,"Peponocephala electra",0,8,13,48.4,0,8,1,15.03338153,-0.84
"835",1942,"Phocoena phocoena",1,8,13,48.4,0,8,1,15.03338153,-0.84
"836",1942,"Physeter macrocephalus",0,8,13,48.4,0,8,1,15.03338153,-0.84
"837",1942,"Pseudorca crassidens",0,8,13,48.4,0,8,1,15.03338153,-0.84
"838",1942,"Stenella coeruleoalba",0,8,13,48.4,0,8,1,15.03338153,-0.84
"839",1942,"Tursiops truncatus",3,8,13,48.4,0,8,1,15.03338153,-0.84
"840",1942,"Ziphius cavirostris",0,8,13,48.4,0,8,1,15.03338153,-0.84
"841",1943,"Balaenoptera acutorostrata",4,9,21,48.79,0,7,1,15.50453479,3.31
"842",1943,"Balaenoptera borealis",0,9,21,48.79,0,7,1,15.50453479,3.31
"843",1943,"Balaenoptera musculus",0,9,21,48.79,0,7,1,15.50453479,3.31
"844",1943,"Balaenoptera physalus",2,9,21,48.79,0,7,1,15.50453479,3.31
"845",1943,"Delphinapterus leucas",0,9,21,48.79,0,7,1,15.50453479,3.31
"846",1943,"Delphinus delphis",2,9,21,48.79,0,7,1,15.50453479,3.31
"847",1943,"Globicephala melas",0,9,21,48.79,0,7,1,15.50453479,3.31
"848",1943,"Grampus griseus",1,9,21,48.79,0,7,1,15.50453479,3.31
"849",1943,"Hyperoodon ampullatus",1,9,21,48.79,0,7,1,15.50453479,3.31
"850",1943,"Kogia breviceps",0,9,21,48.79,0,7,1,15.50453479,3.31
"851",1943,"Kogia sima",0,9,21,48.79,0,7,1,15.50453479,3.31
"852",1943,"Lagenodelphis hosei",0,9,21,48.79,0,7,1,15.50453479,3.31
"853",1943,"Lagenorhynchus acutus",0,9,21,48.79,0,7,1,15.50453479,3.31
"854",1943,"Lagenorhynchus albirostris",1,9,21,48.79,0,7,1,15.50453479,3.31
"855",1943,"Megaptera novaeangliae",0,9,21,48.79,0,7,1,15.50453479,3.31
"856",1943,"Mesoplodon bidens",1,9,21,48.79,0,7,1,15.50453479,3.31
"857",1943,"Mesoplodon densirostris",0,9,21,48.79,0,7,1,15.50453479,3.31
"858",1943,"Mesoplodon europaeus",0,9,21,48.79,0,7,1,15.50453479,3.31
"859",1943,"Mesoplodon mirus",0,9,21,48.79,0,7,1,15.50453479,3.31
"860",1943,"Monodon monoceros",0,9,21,48.79,0,7,1,15.50453479,3.31
"861",1943,"Orcinus orca",5,9,21,48.79,0,7,1,15.50453479,3.31
"862",1943,"Peponocephala electra",0,9,21,48.79,0,7,1,15.50453479,3.31
"863",1943,"Phocoena phocoena",4,9,21,48.79,0,7,1,15.50453479,3.31
"864",1943,"Physeter macrocephalus",1,9,21,48.79,0,7,1,15.50453479,3.31
"865",1943,"Pseudorca crassidens",0,9,21,48.79,0,7,1,15.50453479,3.31
"866",1943,"Stenella coeruleoalba",0,9,21,48.79,0,7,1,15.50453479,3.31
"867",1943,"Tursiops truncatus",0,9,21,48.79,0,7,1,15.50453479,3.31
"868",1943,"Ziphius cavirostris",1,9,21,48.79,0,7,1,15.50453479,3.31
"869",1944,"Balaenoptera acutorostrata",1,11,24,49.02,0,9,1,16.57586581,0.71
"870",1944,"Balaenoptera borealis",0,11,24,49.02,0,9,1,16.57586581,0.71
"871",1944,"Balaenoptera musculus",0,11,24,49.02,0,9,1,16.57586581,0.71
"872",1944,"Balaenoptera physalus",2,11,24,49.02,0,9,1,16.57586581,0.71
"873",1944,"Delphinapterus leucas",0,11,24,49.02,0,9,1,16.57586581,0.71
"874",1944,"Delphinus delphis",2,11,24,49.02,0,9,1,16.57586581,0.71
"875",1944,"Globicephala melas",17,11,24,49.02,0,9,1,16.57586581,0.71
"876",1944,"Grampus griseus",1,11,24,49.02,0,9,1,16.57586581,0.71
"877",1944,"Hyperoodon ampullatus",1,11,24,49.02,0,9,1,16.57586581,0.71
"878",1944,"Kogia breviceps",0,11,24,49.02,0,9,1,16.57586581,0.71
"879",1944,"Kogia sima",0,11,24,49.02,0,9,1,16.57586581,0.71
"880",1944,"Lagenodelphis hosei",0,11,24,49.02,0,9,1,16.57586581,0.71
"881",1944,"Lagenorhynchus acutus",0,11,24,49.02,0,9,1,16.57586581,0.71
"882",1944,"Lagenorhynchus albirostris",1,11,24,49.02,0,9,1,16.57586581,0.71
"883",1944,"Megaptera novaeangliae",0,11,24,49.02,0,9,1,16.57586581,0.71
"884",1944,"Mesoplodon bidens",0,11,24,49.02,0,9,1,16.57586581,0.71
"885",1944,"Mesoplodon densirostris",0,11,24,49.02,0,9,1,16.57586581,0.71
"886",1944,"Mesoplodon europaeus",0,11,24,49.02,0,9,1,16.57586581,0.71
"887",1944,"Mesoplodon mirus",0,11,24,49.02,0,9,1,16.57586581,0.71
"888",1944,"Monodon monoceros",0,11,24,49.02,0,9,1,16.57586581,0.71
"889",1944,"Orcinus orca",4,11,24,49.02,0,9,1,16.57586581,0.71
"890",1944,"Peponocephala electra",0,11,24,49.02,0,9,1,16.57586581,0.71
"891",1944,"Phocoena phocoena",6,11,24,49.02,0,9,1,16.57586581,0.71
"892",1944,"Physeter macrocephalus",0,11,24,49.02,0,9,1,16.57586581,0.71
"893",1944,"Pseudorca crassidens",0,11,24,49.02,0,9,1,16.57586581,0.71
"894",1944,"Stenella coeruleoalba",0,11,24,49.02,0,9,1,16.57586581,0.71
"895",1944,"Tursiops truncatus",2,11,24,49.02,0,9,1,16.57586581,0.71
"896",1944,"Ziphius cavirostris",2,11,24,49.02,0,9,1,16.57586581,0.71
"897",1945,"Balaenoptera acutorostrata",1,7,21,49.19,1,6,1,15.9645631,-1.69
"898",1945,"Balaenoptera borealis",0,7,21,49.19,1,6,1,15.9645631,-1.69
"899",1945,"Balaenoptera musculus",0,7,21,49.19,1,6,1,15.9645631,-1.69
"900",1945,"Balaenoptera physalus",0,7,21,49.19,1,6,1,15.9645631,-1.69
"901",1945,"Delphinapterus leucas",0,7,21,49.19,1,6,1,15.9645631,-1.69
"902",1945,"Delphinus delphis",1,7,21,49.19,1,6,1,15.9645631,-1.69
"903",1945,"Globicephala melas",1,7,21,49.19,1,6,1,15.9645631,-1.69
"904",1945,"Grampus griseus",1,7,21,49.19,1,6,1,15.9645631,-1.69
"905",1945,"Hyperoodon ampullatus",0,7,21,49.19,1,6,1,15.9645631,-1.69
"906",1945,"Kogia breviceps",0,7,21,49.19,1,6,1,15.9645631,-1.69
"907",1945,"Kogia sima",0,7,21,49.19,1,6,1,15.9645631,-1.69
"908",1945,"Lagenodelphis hosei",0,7,21,49.19,1,6,1,15.9645631,-1.69
"909",1945,"Lagenorhynchus acutus",0,7,21,49.19,1,6,1,15.9645631,-1.69
"910",1945,"Lagenorhynchus albirostris",0,7,21,49.19,1,6,1,15.9645631,-1.69
"911",1945,"Megaptera novaeangliae",0,7,21,49.19,1,6,1,15.9645631,-1.69
"912",1945,"Mesoplodon bidens",0,7,21,49.19,1,6,1,15.9645631,-1.69
"913",1945,"Mesoplodon densirostris",0,7,21,49.19,1,6,1,15.9645631,-1.69
"914",1945,"Mesoplodon europaeus",0,7,21,49.19,1,6,1,15.9645631,-1.69
"915",1945,"Mesoplodon mirus",0,7,21,49.19,1,6,1,15.9645631,-1.69
"916",1945,"Monodon monoceros",0,7,21,49.19,1,6,1,15.9645631,-1.69
"917",1945,"Orcinus orca",1,7,21,49.19,1,6,1,15.9645631,-1.69
"918",1945,"Peponocephala electra",0,7,21,49.19,1,6,1,15.9645631,-1.69
"919",1945,"Phocoena phocoena",8,7,21,49.19,1,6,1,15.9645631,-1.69
"920",1945,"Physeter macrocephalus",0,7,21,49.19,1,6,1,15.9645631,-1.69
"921",1945,"Pseudorca crassidens",0,7,21,49.19,1,6,1,15.9645631,-1.69
"922",1945,"Stenella coeruleoalba",0,7,21,49.19,1,6,1,15.9645631,-1.69
"923",1945,"Tursiops truncatus",13,7,21,49.19,1,6,1,15.9645631,-1.69
"924",1945,"Ziphius cavirostris",0,7,21,49.19,1,6,1,15.9645631,-1.69
"925",1946,"Balaenoptera acutorostrata",1,9,19,49.22,0,9,1,15.19856405,1.62
"926",1946,"Balaenoptera borealis",0,9,19,49.22,0,9,1,15.19856405,1.62
"927",1946,"Balaenoptera musculus",0,9,19,49.22,0,9,1,15.19856405,1.62
"928",1946,"Balaenoptera physalus",0,9,19,49.22,0,9,1,15.19856405,1.62
"929",1946,"Delphinapterus leucas",0,9,19,49.22,0,9,1,15.19856405,1.62
"930",1946,"Delphinus delphis",1,9,19,49.22,0,9,1,15.19856405,1.62
"931",1946,"Globicephala melas",0,9,19,49.22,0,9,1,15.19856405,1.62
"932",1946,"Grampus griseus",3,9,19,49.22,0,9,1,15.19856405,1.62
"933",1946,"Hyperoodon ampullatus",2,9,19,49.22,0,9,1,15.19856405,1.62
"934",1946,"Kogia breviceps",0,9,19,49.22,0,9,1,15.19856405,1.62
"935",1946,"Kogia sima",0,9,19,49.22,0,9,1,15.19856405,1.62
"936",1946,"Lagenodelphis hosei",0,9,19,49.22,0,9,1,15.19856405,1.62
"937",1946,"Lagenorhynchus acutus",1,9,19,49.22,0,9,1,15.19856405,1.62
"938",1946,"Lagenorhynchus albirostris",1,9,19,49.22,0,9,1,15.19856405,1.62
"939",1946,"Megaptera novaeangliae",0,9,19,49.22,0,9,1,15.19856405,1.62
"940",1946,"Mesoplodon bidens",0,9,19,49.22,0,9,1,15.19856405,1.62
"941",1946,"Mesoplodon densirostris",0,9,19,49.22,0,9,1,15.19856405,1.62
"942",1946,"Mesoplodon europaeus",0,9,19,49.22,0,9,1,15.19856405,1.62
"943",1946,"Mesoplodon mirus",0,9,19,49.22,0,9,1,15.19856405,1.62
"944",1946,"Monodon monoceros",0,9,19,49.22,0,9,1,15.19856405,1.62
"945",1946,"Orcinus orca",0,9,19,49.22,0,9,1,15.19856405,1.62
"946",1946,"Peponocephala electra",0,9,19,49.22,0,9,1,15.19856405,1.62
"947",1946,"Phocoena phocoena",7,9,19,49.22,0,9,1,15.19856405,1.62
"948",1946,"Physeter macrocephalus",2,9,19,49.22,0,9,1,15.19856405,1.62
"949",1946,"Pseudorca crassidens",0,9,19,49.22,0,9,1,15.19856405,1.62
"950",1946,"Stenella coeruleoalba",0,9,19,49.22,0,9,1,15.19856405,1.62
"951",1946,"Tursiops truncatus",2,9,19,49.22,0,9,1,15.19856405,1.62
"952",1946,"Ziphius cavirostris",0,9,19,49.22,0,9,1,15.19856405,1.62
"953",1947,"Balaenoptera acutorostrata",5,8,26,49.52,0,8,1,16.3924677,-2.73
"954",1947,"Balaenoptera borealis",0,8,26,49.52,0,8,1,16.3924677,-2.73
"955",1947,"Balaenoptera musculus",0,8,26,49.52,0,8,1,16.3924677,-2.73
"956",1947,"Balaenoptera physalus",0,8,26,49.52,0,8,1,16.3924677,-2.73
"957",1947,"Delphinapterus leucas",0,8,26,49.52,0,8,1,16.3924677,-2.73
"958",1947,"Delphinus delphis",3,8,26,49.52,0,8,1,16.3924677,-2.73
"959",1947,"Globicephala melas",2,8,26,49.52,0,8,1,16.3924677,-2.73
"960",1947,"Grampus griseus",1,8,26,49.52,0,8,1,16.3924677,-2.73
"961",1947,"Hyperoodon ampullatus",2,8,26,49.52,0,8,1,16.3924677,-2.73
"962",1947,"Kogia breviceps",0,8,26,49.52,0,8,1,16.3924677,-2.73
"963",1947,"Kogia sima",0,8,26,49.52,0,8,1,16.3924677,-2.73
"964",1947,"Lagenodelphis hosei",0,8,26,49.52,0,8,1,16.3924677,-2.73
"965",1947,"Lagenorhynchus acutus",0,8,26,49.52,0,8,1,16.3924677,-2.73
"966",1947,"Lagenorhynchus albirostris",1,8,26,49.52,0,8,1,16.3924677,-2.73
"967",1947,"Megaptera novaeangliae",0,8,26,49.52,0,8,1,16.3924677,-2.73
"968",1947,"Mesoplodon bidens",0,8,26,49.52,0,8,1,16.3924677,-2.73
"969",1947,"Mesoplodon densirostris",0,8,26,49.52,0,8,1,16.3924677,-2.73
"970",1947,"Mesoplodon europaeus",0,8,26,49.52,0,8,1,16.3924677,-2.73
"971",1947,"Mesoplodon mirus",0,8,26,49.52,0,8,1,16.3924677,-2.73
"972",1947,"Monodon monoceros",0,8,26,49.52,0,8,1,16.3924677,-2.73
"973",1947,"Orcinus orca",0,8,26,49.52,0,8,1,16.3924677,-2.73
"974",1947,"Peponocephala electra",0,8,26,49.52,0,8,1,16.3924677,-2.73
"975",1947,"Phocoena phocoena",10,8,26,49.52,0,8,1,16.3924677,-2.73
"976",1947,"Physeter macrocephalus",0,8,26,49.52,0,8,1,16.3924677,-2.73
"977",1947,"Pseudorca crassidens",0,8,26,49.52,0,8,1,16.3924677,-2.73
"978",1947,"Stenella coeruleoalba",0,8,26,49.52,0,8,1,16.3924677,-2.73
"979",1947,"Tursiops truncatus",2,8,26,49.52,0,8,1,16.3924677,-2.73
"980",1947,"Ziphius cavirostris",0,8,26,49.52,0,8,1,16.3924677,-2.73
"981",1948,"Balaenoptera acutorostrata",5,8,22,50.02,0,8,1,15.27000577,0.68
"982",1948,"Balaenoptera borealis",1,8,22,50.02,0,8,1,15.27000577,0.68
"983",1948,"Balaenoptera musculus",0,8,22,50.02,0,8,1,15.27000577,0.68
"984",1948,"Balaenoptera physalus",1,8,22,50.02,0,8,1,15.27000577,0.68
"985",1948,"Delphinapterus leucas",0,8,22,50.02,0,8,1,15.27000577,0.68
"986",1948,"Delphinus delphis",0,8,22,50.02,0,8,1,15.27000577,0.68
"987",1948,"Globicephala melas",0,8,22,50.02,0,8,1,15.27000577,0.68
"988",1948,"Grampus griseus",0,8,22,50.02,0,8,1,15.27000577,0.68
"989",1948,"Hyperoodon ampullatus",3,8,22,50.02,0,8,1,15.27000577,0.68
"990",1948,"Kogia breviceps",0,8,22,50.02,0,8,1,15.27000577,0.68
"991",1948,"Kogia sima",0,8,22,50.02,0,8,1,15.27000577,0.68
"992",1948,"Lagenodelphis hosei",0,8,22,50.02,0,8,1,15.27000577,0.68
"993",1948,"Lagenorhynchus acutus",0,8,22,50.02,0,8,1,15.27000577,0.68
"994",1948,"Lagenorhynchus albirostris",1,8,22,50.02,0,8,1,15.27000577,0.68
"995",1948,"Megaptera novaeangliae",0,8,22,50.02,0,8,1,15.27000577,0.68
"996",1948,"Mesoplodon bidens",1,8,22,50.02,0,8,1,15.27000577,0.68
"997",1948,"Mesoplodon densirostris",0,8,22,50.02,0,8,1,15.27000577,0.68
"998",1948,"Mesoplodon europaeus",0,8,22,50.02,0,8,1,15.27000577,0.68
"999",1948,"Mesoplodon mirus",0,8,22,50.02,0,8,1,15.27000577,0.68
"1000",1948,"Monodon monoceros",0,8,22,50.02,0,8,1,15.27000577,0.68
"1001",1948,"Orcinus orca",0,8,22,50.02,0,8,1,15.27000577,0.68
"1002",1948,"Peponocephala electra",0,8,22,50.02,0,8,1,15.27000577,0.68
"1003",1948,"Phocoena phocoena",8,8,22,50.02,0,8,1,15.27000577,0.68
"1004",1948,"Physeter macrocephalus",0,8,22,50.02,0,8,1,15.27000577,0.68
"1005",1948,"Pseudorca crassidens",0,8,22,50.02,0,8,1,15.27000577,0.68
"1006",1948,"Stenella coeruleoalba",0,8,22,50.02,0,8,1,15.27000577,0.68
"1007",1948,"Tursiops truncatus",3,8,22,50.02,0,8,1,15.27000577,0.68
"1008",1948,"Ziphius cavirostris",0,8,22,50.02,0,8,1,15.27000577,0.68
"1009",1949,"Balaenoptera acutorostrata",0,12,22,50.32,2,9,1,16.4092021,1.53
"1010",1949,"Balaenoptera borealis",1,12,22,50.32,2,9,1,16.4092021,1.53
"1011",1949,"Balaenoptera musculus",0,12,22,50.32,2,9,1,16.4092021,1.53
"1012",1949,"Balaenoptera physalus",1,12,22,50.32,2,9,1,16.4092021,1.53
"1013",1949,"Delphinapterus leucas",0,12,22,50.32,2,9,1,16.4092021,1.53
